referrer,views_total,views_unique
github.com,137,19
Google,119,32
seissol.org,104,28
cn.bing.com,30,7
seissol.readthedocs.io,25,8
Bing,24,8
hpcadvisorycouncil.com,5,3
sciencedirect.com,5,1
link.seisman.info,2,2
chatgpt.com,2,2
