referrer,views_total,views_unique
github.com,129,24
Google,71,18
seissol.org,41,20
cn.bing.com,19,10
mail.qq.com,9,1
Bing,8,6
seissol.readthedocs.io,6,4
fortran-lang.org,6,1
bgithub.xyz,4,1
DuckDuckGo,3,3
