referrer,views_total,views_unique
seissol.org,131,16
github.com,117,13
Google,99,25
se.copernicus.org,40,1
Bing,19,2
seissol.readthedocs.io,16,5
cn.bing.com,15,5
DuckDuckGo,2,2
statics.teams.cdn.office.net,2,1
deref-gmx.net,1,1
