referrer,views_total,views_unique
github.com,74,29
seissol.org,57,20
Google,47,27
Bing,13,5
seissol.readthedocs.io,4,2
DuckDuckGo,1,1
agupubs.onlinelibrary.wiley.com,1,1
chatgpt.com,1,1
doubao.com,1,1
sciencedirect.com,1,1
