referrer,views_total,views_unique
github.com,120,28
seissol.org,116,24
Google,70,27
Bing,34,7
seissol.readthedocs.io,16,5
mail.gfz-potsdam.de,9,1
DuckDuckGo,7,2
qwx1.2.onescienceway.com,6,2
wx.mail.qq.com,6,1
search.brave.com,4,2
