referrer,views_total,views_unique
github.com,127,14
seissol.org,83,21
seissol.readthedocs.io,53,7
Google,29,18
Bing,17,3
cn.bing.com,9,8
deref-gmx.net,7,1
chatgpt.com,6,4
dl.acm.org,5,1
hpcadvisorycouncil.atlassian.net,5,1
