referrer,views_total,views_unique
github.com,144,20
Google,134,44
seissol.org,106,34
cn.bing.com,34,9
seissol.readthedocs.io,30,9
hpcadvisorycouncil.atlassian.net,15,2
Bing,11,8
DuckDuckGo,8,1
hpcadvisorycouncil.com,5,3
sciencedirect.com,5,1
