referrer,views_total,views_unique
Google,230,41
seissol.org,91,34
Bing,89,16
github.com,87,21
seissol.readthedocs.io,58,12
hpcadvisorycouncil.atlassian.net,20,3
cn.bing.com,10,6
deref-gmx.net,10,1
chatgpt.com,6,3
arxiv.org,6,1
