referrer,views_total,views_unique
github.com,130,19
seissol.org,69,26
Google,52,18
Bing,30,8
seissol.readthedocs.io,16,8
cn.bing.com,3,2
link.seisman.info,2,2
chatgpt.com,2,2
deref-gmx.net,2,1
Baidu,1,1
