referrer,views_total,views_unique
seissol.org,90,25
Google,86,32
github.com,52,13
Bing,18,5
seissol.readthedocs.io,16,6
cn.bing.com,10,9
nature.com,5,3
deref-gmx.net,5,1
hpcadvisorycouncil.atlassian.net,4,2
chatgpt.com,3,3
