referrer,views_total,views_unique
Google,152,51
github.com,128,22
seissol.org,86,25
seissol.readthedocs.io,33,5
cn.bing.com,16,4
hpcadvisorycouncil.atlassian.net,15,2
DuckDuckGo,14,2
Bing,11,8
hpcadvisorycouncil.com,8,6
deref-gmx.net,5,1
