referrer,views_total,views_unique
seissol.org,215,19
github.com,182,17
Google,181,18
seissol.readthedocs.io,18,7
cn.bing.com,9,9
Bing,9,5
gitlab.com,9,1
tread-horizon.eu,7,1
tandem.readthedocs.io,6,1
statics.teams.cdn.office.net,4,1
