referrer,views_total,views_unique
github.com,183,11
seissol.org,75,22
deref-gmx.net,57,1
Google,53,21
seissol.readthedocs.io,20,8
DuckDuckGo,15,3
Bing,8,5
cn.bing.com,4,3
chatgpt.com,3,2
tandem.readthedocs.io,2,1
