referrer,views_total,views_unique
Google,187,38
seissol.org,98,35
github.com,77,16
Bing,35,8
seissol.readthedocs.io,22,9
hpcadvisorycouncil.atlassian.net,13,4
deref-gmx.net,13,1
cn.bing.com,11,7
DuckDuckGo,8,4
Baidu,8,1
