referrer,views_total,views_unique
github.com,76,20
Google,41,22
seissol.org,38,23
chatgpt.com,6,3
Bing,4,3
cs.cit.tum.de,4,1
seissol.readthedocs.io,2,2
copilot.microsoft.com,1,1
nature.com,1,1
pubs.geoscienceworld.org,1,1
