referrer,views_total,views_unique
github.com,105,14
seissol.readthedocs.io,64,9
seissol.org,56,18
Google,34,17
Bing,26,5
cn.bing.com,10,9
chatgpt.com,6,4
dl.acm.org,5,1
deref-gmx.net,5,1
hpcadvisorycouncil.atlassian.net,5,1
