referrer,views_total,views_unique
github.com,83,25
Google,36,17
seissol.org,32,20
Bing,15,8
seissol.readthedocs.io,3,3
DuckDuckGo,2,2
chatgpt.com,2,2
youtube.com,2,2
agupubs.onlinelibrary.wiley.com,1,1
fortran-lang.org,1,1
