referrer,views_total,views_unique
seissol.org,51,17
Google,37,8
Baidu,29,1
github.com,22,9
Bing,9,8
DuckDuckGo,7,1
chatgpt.com,5,2
nature.com,5,2
seissol.readthedocs.io,5,1
doubao.com,2,2
