referrer,views_total,views_unique
github.com,141,19
seissol.org,66,25
Google,52,18
Bing,30,8
seissol.readthedocs.io,16,8
nature.com,2,2
chatgpt.com,2,2
deref-gmx.net,2,1
cn.bing.com,2,1
link.zhihu.com,1,1
