referrer,views_total,views_unique
Google,82,25
seissol.org,68,22
github.com,54,7
Bing,41,4
nature.com,38,2
app.readthedocs.org,10,1
cn.bing.com,9,6
deref-gmx.net,9,1
pubs.geoscienceworld.org,6,1
seissol.readthedocs.io,4,4
