referrer,views_total,views_unique
seissol.org,105,22
github.com,76,16
Google,63,28
seissol.readthedocs.io,26,8
Bing,19,6
cn.bing.com,9,8
hpcadvisorycouncil.atlassian.net,4,2
deref-gmx.net,4,1
nature.com,3,2
physics.paperswithcode.com,3,1
