referrer,views_total,views_unique
seissol.org,49,21
github.com,42,12
Google,32,20
DuckDuckGo,17,2
seissol.readthedocs.io,13,4
Bing,8,3
qwx1.2.onescienceway.com,3,1
cs.cit.tum.de,1,1
sciencedirect.com,1,1
