referrer,views_total,views_unique
github.com,93,16
Google,88,21
seissol.org,66,23
Bing,11,4
seissol.readthedocs.io,9,4
cn.bing.com,7,6
seissol-cookbook.readthedocs.io,3,1
chatgpt.com,2,2
deref-gmx.net,2,1
cs.cit.tum.de,1,1
