referrer,views_total,views_unique
Google,110,22
github.com,102,21
seissol.org,38,23
qwx1.2.onescienceway.com,17,2
deref-gmx.net,15,2
wx.mail.qq.com,14,1
Bing,5,5
seissol.readthedocs.io,2,2
Baidu,1,1
chatgpt.com,1,1
