referrer,views_total,views_unique
seissol.org,119,23
github.com,96,14
Google,94,22
seissol.readthedocs.io,33,9
cn.bing.com,21,6
Bing,10,9
chatgpt.com,5,1
nature.com,5,1
DuckDuckGo,3,3
statics.teams.cdn.office.net,3,2
