referrer,views_total,views_unique
Google,49,19
seissol.org,36,12
github.com,34,14
Bing,23,4
seissol.readthedocs.io,7,4
DuckDuckGo,2,2
chatgpt.com,2,1
agupubs.onlinelibrary.wiley.com,1,1
intel.com,1,1
link.zhihu.com,1,1
