referrer,views_total,views_unique
seissol.org,65,27
github.com,65,21
Google,47,24
seissol.readthedocs.io,44,5
cn.bing.com,5,4
opencfd.cn,4,1
deref-gmx.net,3,1
fortran-lang.org,2,1
sites.utexas.edu,2,1
statics.teams.cdn.office.net,1,1
