referrer,views_total,views_unique
seissol.org,68,18
github.com,61,16
Google,51,29
Bing,35,3
nature.com,34,2
app.readthedocs.org,11,1
seissol.readthedocs.io,10,6
cn.bing.com,9,4
zenodo.org,8,1
pubs.geoscienceworld.org,7,2
