referrer,views_total,views_unique
seissol.org,69,16
Google,50,25
github.com,26,7
Baidu,15,7
seissol.readthedocs.io,8,4
agupubs.onlinelibrary.wiley.com,6,3
deref-gmx.net,5,1
Bing,4,4
DuckDuckGo,1,1
chatgpt.com,1,1
