referrer,views_total,views_unique
seissol.org,99,26
Google,88,35
Bing,81,15
github.com,63,15
seissol.readthedocs.io,45,11
arxiv.org,6,1
cn.bing.com,5,5
hpcadvisorycouncil.atlassian.net,4,2
physics.paperswithcode.com,3,1
chatgpt.com,2,2
