referrer,views_total,views_unique
Google,95,33
seissol.readthedocs.io,60,10
seissol.org,52,21
github.com,43,13
Bing,14,8
DuckDuckGo,6,3
statics.teams.cdn.office.net,4,3
cn.bing.com,3,3
palgunadi1993.github.io,3,1
chatgpt.com,2,1
