referrer,views_total,views_unique
github.com,203,16
seissol.org,185,16
Google,87,17
seissol.readthedocs.io,18,7
cn.bing.com,10,10
gitlab.com,9,1
Bing,5,4
statics.teams.cdn.office.net,4,1
pubs.geoscienceworld.org,3,3
Baidu,2,1
