referrer,views_total,views_unique
seissol.org,355,20
github.com,155,20
Google,62,18
seissol.readthedocs.io,60,7
Bing,13,8
seismo-learn.org,12,1
gitlab.com,7,3
deref-gmx.net,7,1
cn.bing.com,4,4
kkgithub.com,3,2
