referrer,views_total,views_unique
Google,114,41
seissol.org,74,29
github.com,50,19
DuckDuckGo,28,3
seissol.readthedocs.io,23,11
Bing,14,6
cn.bing.com,8,2
physics.paperswithcode.com,4,1
hpcadvisorycouncil.com,3,2
link.csdn.net,3,1
