referrer,views_total,views_unique
github.com,104,21
Google,28,19
seissol.org,23,14
seissol.readthedocs.io,5,3
cs.cit.tum.de,4,1
chatgpt.com,2,2
open.work.weixin.qq.com,2,1
Bing,1,1
qwx1.2.onescienceway.com,1,1
zenodo.org,1,1
