referrer,views_total,views_unique
github.com,64,14
seissol.org,44,10
Google,29,14
seissol.readthedocs.io,9,4
Bing,6,3
zenodo.org,3,1
arxiv.org,2,1
DuckDuckGo,1,1
m.sogou.com,1,1
onebox.huawei.com,1,1
