referrer,views_total,views_unique
github.com,180,26
Google,77,34
seissol.org,44,22
seissol.readthedocs.io,39,10
tandem.readthedocs.io,11,1
chatgpt.com,8,3
cn.bing.com,6,5
Bing,5,5
arxiv.org,5,1
link.csdn.net,4,2
