referrer,views_total,views_unique
github.com,142,12
seissol.org,125,23
Google,111,19
seissol.readthedocs.io,40,11
cn.bing.com,40,9
readthedocs.org,31,1
chatgpt.com,9,3
Bing,6,6
deref-gmx.net,6,1
gitlab.com,5,2
