referrer,views_total,views_unique
github.com,118,20
seissol.org,47,24
Google,37,15
seissol.readthedocs.io,14,5
cn.bing.com,14,5
Bing,6,5
fortran-lang.org,6,1
bgithub.xyz,4,1
hpcadvisorycouncil.com,3,2
nature.com,3,1
