referrer,views_total,views_unique
Google,43,14
github.com,37,13
Baidu,25,3
seissol.org,20,12
seissol.readthedocs.io,10,8
Bing,6,4
www5.in.tum.de,3,1
search.brave.com,2,1
yuanbao.tencent.com,2,1
Yahoo,1,1
