referrer,views_total,views_unique
Google,112,35
github.com,93,19
Bing,79,15
seissol.org,71,22
seissol.readthedocs.io,32,8
hpcadvisorycouncil.atlassian.net,18,1
cn.bing.com,7,5
arxiv.org,6,1
physics.paperswithcode.com,3,1
agupubs.onlinelibrary.wiley.com,2,2
