referrer,views_total,views_unique
seissol.org,75,30
Google,63,34
github.com,62,13
tandem.readthedocs.io,19,1
Bing,14,4
seissol.readthedocs.io,13,6
zenodo.org,11,3
nature.com,6,1
chatgpt.com,5,3
search.brave.com,5,2
