referrer,views_total,views_unique
github.com,137,19
Google,90,28
seissol.org,83,27
cn.bing.com,29,6
seissol.readthedocs.io,25,8
Bing,20,7
chatgpt.com,2,2
link.seisman.info,2,2
Baidu,1,1
gitlab.com,1,1
