referrer,views_total,views_unique
github.com,165,14
seissol.org,97,28
seissol.readthedocs.io,51,7
Google,42,22
Bing,15,2
cn.bing.com,10,10
deref-gmx.net,7,1
dl.acm.org,5,1
hpcadvisorycouncil.atlassian.net,5,1
tread-horizon.eu,3,2
