referrer,views_total,views_unique
github.com,135,21
Google,129,33
seissol.org,56,26
tandem.readthedocs.io,13,2
cn.bing.com,12,4
Bing,11,8
seissol.readthedocs.io,10,7
deref-gmx.net,10,1
sogou.com,8,1
arxiv.org,5,1
