referrer,views_total,views_unique
Google,42,14
github.com,35,19
seissol.readthedocs.io,16,4
seissol.org,12,11
Bing,7,4
DuckDuckGo,2,2
Baidu,2,1
chatgpt.com,2,1
cs.cit.tum.de,1,1
nature.com,1,1
