referrer,views_total,views_unique
seissol.org,295,13
Google,193,16
github.com,142,18
seissol.readthedocs.io,60,7
seismo-learn.org,12,1
cn.bing.com,11,5
gitlab.com,10,1
Bing,7,7
sianipar17.com,3,1
DuckDuckGo,2,2
