referrer,views_total,views_unique
github.com,80,4
Google,65,16
seissol.org,62,18
Bing,39,2
nature.com,23,4
deref-gmx.net,9,1
Yahoo,8,1
cn.bing.com,7,4
nature.x-lib.xyz,1,1
gitlab.com,1,1
