referrer,views_total,views_unique
github.com,176,24
Google,65,34
seissol.readthedocs.io,39,10
seissol.org,33,17
tandem.readthedocs.io,11,1
Bing,10,8
chatgpt.com,8,3
cn.bing.com,6,5
arxiv.org,5,1
hpcadvisorycouncil.atlassian.net,4,2
