referrer,views_total,views_unique
Google,92,21
github.com,50,21
seissol.org,27,18
Bing,6,6
wx.mail.qq.com,5,1
Baidu,3,3
seissol.readthedocs.io,3,3
qwx1.2.onescienceway.com,2,2
agupubs.onlinelibrary.wiley.com,1,1
chatgpt.com,1,1
