referrer,views_total,views_unique
Google,73,27
github.com,26,11
seissol.org,22,15
seissol.readthedocs.io,11,7
cn.bing.com,7,4
DuckDuckGo,3,3
Bing,3,3
search.brave.com,2,2
chatgpt.com,2,2
spin-itn.eu,1,1
