referrer,views_total,views_unique
github.com,76,29
Google,40,20
seissol.org,20,14
Bing,5,5
DuckDuckGo,2,2
chatgpt.com,2,2
seissol.readthedocs.io,2,2
Baidu,1,1
agupubs.onlinelibrary.wiley.com,1,1
cs.cit.tum.de,1,1
