referrer,views_total,views_unique
Google,230,30
github.com,140,17
seissol.org,103,26
seissol.readthedocs.io,15,5
core-man.github.io,12,1
cn.bing.com,11,6
Baidu,2,2
DuckDuckGo,2,2
Bing,2,2
nature.com,2,1
