referrer,views_total,views_unique
seissol.org,58,17
Baidu,29,1
Google,23,8
github.com,21,10
seissol.readthedocs.io,16,4
Bing,13,8
chatgpt.com,8,3
DuckDuckGo,8,2
nature.com,5,2
claude.ai,4,1
