referrer,views_total,views_unique
github.com,104,19
Google,90,20
seissol.org,47,19
qwx1.2.onescienceway.com,17,2
deref-gmx.net,15,2
wx.mail.qq.com,14,1
Bing,3,3
chatgpt.com,3,2
nature.com,1,1
seissol.readthedocs.io,1,1
