referrer,views_total,views_unique
github.com,92,14
Google,66,22
seissol.org,55,23
cn.bing.com,34,4
seissol.readthedocs.io,22,7
Bing,11,7
DuckDuckGo,7,3
chatgpt.com,3,2
nature.com,2,2
ecosia.org,2,1
