referrer,views_total,views_unique
Google,113,33
seissol.org,65,19
seissol.readthedocs.io,50,8
github.com,49,15
Bing,12,6
DuckDuckGo,5,2
tandem.readthedocs.io,5,1
cn.bing.com,4,3
palgunadi1993.github.io,3,1
seismo-learn.org,2,1
