referrer,views_total,views_unique
Google,111,34
github.com,93,20
Bing,79,14
seissol.org,71,21
seissol.readthedocs.io,32,8
hpcadvisorycouncil.atlassian.net,18,1
cn.bing.com,7,5
physics.paperswithcode.com,6,2
arxiv.org,6,1
agupubs.onlinelibrary.wiley.com,2,2
