referrer,views_total,views_unique
seissol.org,308,19
Google,167,20
github.com,87,16
seissol.readthedocs.io,35,6
Bing,17,9
cn.bing.com,17,6
tread-horizon.eu,7,1
tandem.readthedocs.io,6,1
pubs.geoscienceworld.org,3,3
chatgpt.com,2,1
