referrer,views_total,views_unique
github.com,108,21
Google,104,40
seissol.org,63,25
seissol.readthedocs.io,35,8
DuckDuckGo,27,2
chatgpt.com,8,3
cn.bing.com,8,3
Bing,5,5
link.csdn.net,3,1
hpcadvisorycouncil.atlassian.net,3,1
