referrer,views_total,views_unique
github.com,160,12
Google,122,27
seissol.org,116,26
seissol.readthedocs.io,25,9
cn.bing.com,12,8
chatgpt.com,9,3
Bing,8,7
deref-gmx.net,8,1
Baidu,4,2
hpcadvisorycouncil.com,4,1
