referrer,views_total,views_unique
github.com,151,26
Google,145,24
seissol.org,124,30
seissol.readthedocs.io,92,9
Bing,18,3
hpcnow.atlassian.net,5,3
statics.teams.cdn.office.net,4,2
sianipar17.com,4,1
cn.bing.com,2,2
tandem.readthedocs.io,2,1
