referrer,views_total,views_unique
seissol.org,250,29
github.com,100,13
Google,90,34
seissol.readthedocs.io,45,9
Bing,13,8
core-man.github.io,13,2
cn.bing.com,6,2
chatgpt.com,3,2
seismo-learn.org,3,1
DuckDuckGo,2,2
