referrer,views_total,views_unique
seissol.org,112,24
github.com,110,25
Google,71,24
Bing,35,8
qwx1.2.onescienceway.com,16,3
seissol.readthedocs.io,12,4
DuckDuckGo,6,1
wx.mail.qq.com,6,1
search.brave.com,4,2
assets-eu.researchsquare.com,3,2
